iteration,best_fitness
0,295.0
1,295.0
2,295.0
3,295.0
4,295.0
5,295.0
6,295.0
7,295.0
8,295.0
9,295.0
10,295.0
11,295.0
12,295.0
13,295.0
14,295.0
15,295.0
16,295.0
17,295.0
18,295.0
19,295.0
20,295.0
21,295.0
22,295.0
23,295.0
24,295.0
25,295.0
26,295.0
27,295.0
28,295.0
29,295.0
30,295.0
31,295.0
32,295.0
33,295.0
34,295.0
35,295.0
36,295.0
37,295.0
38,295.0
39,295.0
40,295.0
41,295.0
42,295.0
43,295.0
44,295.0
45,295.0
46,295.0
47,295.0
48,295.0
49,295.0
50,295.0
51,295.0
52,295.0
53,295.0
54,295.0
55,295.0
56,295.0
57,295.0
58,295.0
59,295.0
60,295.0
61,295.0
62,295.0
63,295.0
64,295.0
65,295.0
66,295.0
67,295.0
68,295.0
69,295.0
70,295.0
71,295.0
72,295.0
73,295.0
74,295.0
75,295.0
76,295.0
77,295.0
78,295.0
79,295.0
80,295.0
81,295.0
82,295.0
83,295.0
84,295.0
85,295.0
86,295.0
87,295.0
88,295.0
89,295.0
90,295.0
91,295.0
92,295.0
93,295.0
94,295.0
95,295.0
96,295.0
97,295.0
98,295.0
99,295.0
100,295.0
101,295.0
102,295.0
103,295.0
104,295.0
105,295.0
106,295.0
107,295.0
108,295.0
109,295.0
110,295.0
111,295.0
112,295.0
113,295.0
114,295.0
115,295.0
116,295.0
117,295.0
118,295.0
119,295.0
120,295.0
121,295.0
122,295.0
123,295.0
124,295.0
125,295.0
126,295.0
127,295.0
128,295.0
129,295.0
130,295.0
131,295.0
132,295.0
133,295.0
134,295.0
135,295.0
136,295.0
137,295.0
138,295.0
139,295.0
140,295.0
141,295.0
142,295.0
143,295.0
144,295.0
145,295.0
146,295.0
147,295.0
148,295.0
149,295.0
150,295.0
151,295.0
152,295.0
153,295.0
154,295.0
155,295.0
156,295.0
157,295.0
158,295.0
159,295.0
160,295.0
161,295.0
162,295.0
163,295.0
164,295.0
165,295.0
166,295.0
167,294.0
168,294.0
169,294.0
170,294.0
171,294.0
172,294.0
173,294.0
174,294.0
175,294.0
176,294.0
177,294.0
178,294.0
179,294.0
180,294.0
181,294.0
182,294.0
183,294.0
184,294.0
185,294.0
186,294.0
187,294.0
188,294.0
189,294.0
190,294.0
191,294.0
192,294.0
193,294.0
194,293.0
195,293.0
196,292.0
197,292.0
198,292.0
199,292.0
200,292.0
201,292.0
202,292.0
203,292.0
204,292.0
205,292.0
206,292.0
207,292.0
208,292.0
209,292.0
210,292.0
211,292.0
212,292.0
213,292.0
214,292.0
215,292.0
216,292.0
217,292.0
218,292.0
219,292.0
220,292.0
221,292.0
222,292.0
223,292.0
224,292.0
225,292.0
226,292.0
227,292.0
228,292.0
229,292.0
230,292.0
231,292.0
232,292.0
233,292.0
234,292.0
235,292.0
236,292.0
237,292.0
238,292.0
239,292.0
240,292.0
241,292.0
242,292.0
243,292.0
244,292.0
245,292.0
246,292.0
247,292.0
248,292.0
249,292.0
250,292.0
251,292.0
252,292.0
253,292.0
254,292.0
255,292.0
256,292.0
257,292.0
258,292.0
259,292.0
260,292.0
261,292.0
262,292.0
263,292.0
264,292.0
265,292.0
266,292.0
267,292.0
268,292.0
269,292.0
270,292.0
271,292.0
272,292.0
273,292.0
274,292.0
275,292.0
276,292.0
277,292.0
278,292.0
279,292.0
280,292.0
281,292.0
282,292.0
283,292.0
284,292.0
285,292.0
286,292.0
287,292.0
288,292.0
289,292.0
290,292.0
291,292.0
292,292.0
293,292.0
294,292.0
295,292.0
296,292.0
297,292.0
298,292.0
299,292.0
