iteration,best_fitness
0,298.0
1,298.0
2,298.0
3,298.0
4,298.0
5,298.0
6,298.0
7,298.0
8,298.0
9,298.0
10,298.0
11,298.0
12,298.0
13,298.0
14,298.0
15,298.0
16,298.0
17,298.0
18,298.0
19,298.0
20,298.0
21,298.0
22,298.0
23,298.0
24,298.0
25,298.0
26,298.0
27,298.0
28,298.0
29,298.0
30,298.0
31,298.0
32,298.0
33,298.0
34,298.0
35,298.0
36,298.0
37,298.0
38,298.0
39,298.0
40,296.0
41,296.0
42,296.0
43,296.0
44,296.0
45,296.0
46,296.0
47,296.0
48,296.0
49,296.0
50,296.0
51,296.0
52,296.0
53,296.0
54,296.0
55,296.0
56,296.0
57,296.0
58,296.0
59,296.0
60,296.0
61,296.0
62,296.0
63,296.0
64,296.0
65,296.0
66,296.0
67,296.0
68,296.0
69,296.0
70,296.0
71,296.0
72,296.0
73,296.0
74,296.0
75,296.0
76,296.0
77,296.0
78,296.0
79,296.0
80,296.0
81,296.0
82,296.0
83,296.0
84,296.0
85,296.0
86,296.0
87,296.0
88,296.0
89,296.0
90,296.0
91,296.0
92,296.0
93,296.0
94,296.0
95,296.0
96,296.0
97,296.0
98,296.0
99,296.0
100,296.0
101,296.0
102,296.0
103,296.0
104,296.0
105,296.0
106,296.0
107,296.0
108,296.0
109,296.0
110,296.0
111,296.0
112,296.0
113,296.0
114,296.0
115,296.0
116,296.0
117,296.0
118,296.0
119,296.0
120,296.0
121,296.0
122,296.0
123,296.0
124,296.0
125,296.0
126,296.0
127,296.0
128,296.0
129,296.0
130,296.0
131,296.0
132,296.0
133,296.0
134,296.0
135,296.0
136,296.0
137,296.0
138,296.0
139,296.0
140,296.0
141,296.0
142,296.0
143,296.0
144,296.0
145,296.0
146,296.0
147,295.0
148,295.0
149,295.0
150,295.0
151,295.0
152,295.0
153,295.0
154,295.0
155,295.0
156,295.0
157,295.0
158,295.0
159,295.0
160,295.0
161,295.0
162,294.0
163,294.0
164,294.0
165,294.0
166,294.0
167,294.0
168,294.0
169,294.0
170,294.0
171,294.0
172,294.0
173,294.0
174,294.0
175,294.0
176,294.0
177,294.0
178,294.0
179,294.0
180,294.0
181,294.0
182,294.0
183,294.0
184,294.0
185,294.0
186,294.0
187,294.0
188,294.0
189,294.0
190,294.0
191,294.0
192,294.0
193,294.0
194,294.0
195,294.0
196,294.0
197,294.0
198,294.0
199,294.0
200,294.0
201,294.0
202,294.0
203,294.0
204,294.0
205,294.0
206,294.0
207,294.0
208,294.0
209,294.0
210,294.0
211,294.0
212,294.0
213,294.0
214,294.0
215,294.0
216,294.0
217,294.0
218,294.0
219,294.0
220,294.0
221,294.0
222,294.0
223,294.0
224,294.0
225,294.0
226,294.0
227,294.0
228,294.0
229,294.0
230,294.0
231,294.0
232,294.0
233,294.0
234,294.0
235,294.0
236,294.0
237,294.0
238,294.0
239,294.0
240,294.0
241,294.0
242,294.0
243,294.0
244,294.0
245,294.0
246,294.0
247,294.0
248,294.0
249,294.0
250,294.0
251,294.0
252,294.0
253,294.0
254,294.0
255,294.0
256,294.0
257,294.0
258,294.0
259,294.0
260,294.0
261,294.0
262,294.0
263,294.0
264,294.0
265,294.0
266,294.0
267,294.0
268,294.0
269,294.0
270,294.0
271,294.0
272,294.0
273,294.0
274,294.0
275,294.0
276,294.0
277,294.0
278,294.0
279,294.0
280,294.0
281,294.0
282,294.0
283,294.0
284,294.0
285,294.0
286,294.0
287,294.0
288,294.0
289,294.0
290,294.0
291,294.0
292,294.0
293,294.0
294,294.0
295,294.0
296,294.0
297,294.0
298,294.0
299,294.0
