iteration,best_fitness
0,298.0
1,298.0
2,298.0
3,298.0
4,298.0
5,298.0
6,298.0
7,298.0
8,298.0
9,298.0
10,298.0
11,298.0
12,298.0
13,298.0
14,298.0
15,298.0
16,298.0
17,298.0
18,298.0
19,298.0
20,298.0
21,298.0
22,298.0
23,298.0
24,298.0
25,298.0
26,298.0
27,298.0
28,298.0
29,298.0
30,298.0
31,298.0
32,298.0
33,298.0
34,298.0
35,298.0
36,298.0
37,298.0
38,298.0
39,298.0
40,296.0
41,296.0
42,296.0
43,296.0
44,296.0
45,296.0
46,296.0
47,296.0
48,296.0
49,296.0
50,296.0
51,296.0
52,296.0
53,296.0
54,296.0
55,296.0
56,296.0
57,296.0
58,296.0
59,296.0
60,296.0
61,296.0
62,296.0
63,296.0
64,296.0
65,296.0
66,296.0
67,296.0
68,296.0
69,296.0
70,296.0
71,296.0
72,296.0
73,296.0
74,296.0
75,296.0
76,296.0
77,296.0
78,296.0
79,296.0
80,296.0
81,296.0
82,296.0
83,296.0
84,296.0
85,296.0
86,296.0
87,296.0
88,296.0
89,296.0
90,296.0
91,296.0
92,296.0
93,296.0
94,296.0
95,296.0
96,296.0
97,296.0
98,296.0
99,296.0
100,296.0
101,296.0
102,296.0
103,296.0
104,296.0
105,296.0
106,296.0
107,296.0
108,296.0
109,296.0
110,296.0
111,296.0
112,296.0
113,296.0
114,296.0
115,296.0
116,296.0
117,296.0
118,296.0
119,296.0
120,296.0
121,296.0
122,296.0
123,296.0
124,296.0
125,296.0
126,296.0
127,296.0
128,296.0
129,296.0
130,296.0
131,296.0
132,296.0
133,296.0
134,296.0
135,296.0
136,296.0
137,296.0
138,296.0
139,296.0
140,296.0
141,296.0
142,296.0
143,296.0
144,296.0
145,296.0
146,296.0
147,296.0
148,296.0
149,296.0
150,296.0
151,296.0
152,296.0
153,296.0
154,296.0
155,296.0
156,296.0
157,296.0
158,296.0
159,296.0
160,296.0
161,296.0
162,296.0
163,296.0
164,296.0
165,296.0
166,296.0
167,296.0
168,296.0
169,296.0
170,296.0
171,296.0
172,296.0
173,296.0
174,296.0
175,296.0
176,296.0
177,296.0
178,296.0
179,296.0
180,296.0
181,296.0
182,296.0
183,296.0
184,296.0
185,296.0
186,296.0
187,296.0
188,296.0
189,296.0
190,296.0
191,296.0
192,296.0
193,296.0
194,296.0
195,296.0
196,296.0
197,296.0
198,296.0
199,296.0
200,296.0
201,296.0
202,296.0
203,296.0
204,296.0
205,296.0
206,296.0
207,296.0
208,293.0
209,293.0
210,293.0
211,293.0
212,285.0
213,285.0
214,285.0
215,281.0
216,281.0
217,281.0
218,278.0
219,278.0
220,278.0
221,278.0
222,278.0
223,278.0
224,278.0
225,278.0
226,278.0
227,278.0
228,278.0
229,278.0
230,278.0
231,278.0
232,278.0
233,278.0
234,278.0
235,278.0
236,278.0
237,278.0
238,278.0
239,278.0
240,278.0
241,278.0
242,278.0
243,278.0
244,278.0
245,278.0
246,278.0
247,278.0
248,278.0
249,278.0
250,278.0
251,278.0
252,278.0
253,278.0
254,278.0
255,278.0
256,278.0
257,278.0
258,278.0
259,278.0
260,278.0
261,278.0
262,278.0
263,278.0
264,278.0
265,278.0
266,278.0
267,278.0
268,278.0
269,278.0
270,278.0
271,278.0
272,278.0
273,278.0
274,278.0
275,278.0
276,278.0
277,278.0
278,278.0
279,278.0
280,278.0
281,278.0
282,278.0
283,278.0
284,278.0
285,278.0
286,278.0
287,278.0
288,278.0
289,278.0
290,278.0
291,278.0
292,278.0
293,278.0
294,278.0
295,278.0
296,278.0
297,278.0
298,278.0
299,278.0
