iteration,best_fitness
0,275.0
1,275.0
2,275.0
3,275.0
4,275.0
5,275.0
6,275.0
7,275.0
8,275.0
9,275.0
10,275.0
11,275.0
12,275.0
13,275.0
14,275.0
15,275.0
16,275.0
17,275.0
18,275.0
19,275.0
20,275.0
21,275.0
22,275.0
23,275.0
24,275.0
25,275.0
26,275.0
27,275.0
28,275.0
29,275.0
30,275.0
31,275.0
32,275.0
33,275.0
34,275.0
35,275.0
36,275.0
37,275.0
38,275.0
39,275.0
40,275.0
41,275.0
42,275.0
43,275.0
44,275.0
45,275.0
46,275.0
47,275.0
48,275.0
49,275.0
50,275.0
51,275.0
52,275.0
53,275.0
54,275.0
55,275.0
56,275.0
57,275.0
58,275.0
59,275.0
60,275.0
61,275.0
62,275.0
63,275.0
64,275.0
65,275.0
66,275.0
67,275.0
68,275.0
69,275.0
70,275.0
71,275.0
72,275.0
73,275.0
74,275.0
75,275.0
76,275.0
77,275.0
78,275.0
79,275.0
80,275.0
81,275.0
82,275.0
83,275.0
84,275.0
85,275.0
86,275.0
87,275.0
88,275.0
89,275.0
90,275.0
91,275.0
92,275.0
93,275.0
94,275.0
95,275.0
96,275.0
97,275.0
98,275.0
99,275.0
100,275.0
101,275.0
102,275.0
103,275.0
104,275.0
105,275.0
106,275.0
107,275.0
108,275.0
109,275.0
110,275.0
111,275.0
112,275.0
113,275.0
114,275.0
115,275.0
116,275.0
117,275.0
118,275.0
119,275.0
120,275.0
121,275.0
122,275.0
123,275.0
124,275.0
125,275.0
126,275.0
127,275.0
128,275.0
129,275.0
130,275.0
131,275.0
132,275.0
133,275.0
134,275.0
135,275.0
136,275.0
137,275.0
138,275.0
139,275.0
140,275.0
141,275.0
142,275.0
143,275.0
144,275.0
145,275.0
146,275.0
147,275.0
148,275.0
149,275.0
150,275.0
151,275.0
152,275.0
153,275.0
154,275.0
155,275.0
156,275.0
157,275.0
158,275.0
159,275.0
160,275.0
161,275.0
162,275.0
163,275.0
164,275.0
165,275.0
166,275.0
167,275.0
168,275.0
169,275.0
170,275.0
171,275.0
172,275.0
173,275.0
174,275.0
175,275.0
176,275.0
177,275.0
178,275.0
179,275.0
180,275.0
181,275.0
182,275.0
183,275.0
184,275.0
185,275.0
186,275.0
187,275.0
188,275.0
189,275.0
190,275.0
191,275.0
192,275.0
193,275.0
194,275.0
195,275.0
196,275.0
197,275.0
198,275.0
199,275.0
200,275.0
201,275.0
202,275.0
203,275.0
204,275.0
205,275.0
206,275.0
207,275.0
208,275.0
209,275.0
210,275.0
211,275.0
212,275.0
213,275.0
214,275.0
215,275.0
216,275.0
217,275.0
218,275.0
219,275.0
220,275.0
221,275.0
222,275.0
223,275.0
224,275.0
225,275.0
226,275.0
227,275.0
228,275.0
229,275.0
230,273.0
231,273.0
232,273.0
233,273.0
234,273.0
235,273.0
236,273.0
237,273.0
238,273.0
239,273.0
240,273.0
241,273.0
242,273.0
243,273.0
244,273.0
245,273.0
246,273.0
247,273.0
248,273.0
249,273.0
250,273.0
251,273.0
252,273.0
253,273.0
254,273.0
255,273.0
256,273.0
257,273.0
258,273.0
259,273.0
260,273.0
261,273.0
262,273.0
263,273.0
264,273.0
265,273.0
266,273.0
267,273.0
268,273.0
269,273.0
270,273.0
271,273.0
272,273.0
273,273.0
274,273.0
275,273.0
276,273.0
277,273.0
278,273.0
279,273.0
280,273.0
281,273.0
282,273.0
283,273.0
284,273.0
285,273.0
286,273.0
287,273.0
288,273.0
289,273.0
290,273.0
291,273.0
292,273.0
293,273.0
294,273.0
295,273.0
296,273.0
297,273.0
298,273.0
299,273.0
