iteration,best_fitness
0,296.0
1,296.0
2,296.0
3,296.0
4,296.0
5,296.0
6,296.0
7,296.0
8,296.0
9,296.0
10,296.0
11,296.0
12,296.0
13,296.0
14,296.0
15,296.0
16,296.0
17,296.0
18,296.0
19,296.0
20,296.0
21,296.0
22,296.0
23,296.0
24,296.0
25,296.0
26,296.0
27,296.0
28,296.0
29,296.0
30,296.0
31,296.0
32,296.0
33,296.0
34,296.0
35,296.0
36,285.0
37,285.0
38,285.0
39,285.0
40,285.0
41,285.0
42,285.0
43,285.0
44,285.0
45,285.0
46,285.0
47,285.0
48,285.0
49,285.0
50,285.0
51,285.0
52,285.0
53,285.0
54,285.0
55,285.0
56,285.0
57,285.0
58,285.0
59,285.0
60,285.0
61,285.0
62,285.0
63,285.0
64,285.0
65,285.0
66,285.0
67,285.0
68,285.0
69,285.0
70,285.0
71,285.0
72,285.0
73,285.0
74,285.0
75,285.0
76,285.0
77,285.0
78,285.0
79,285.0
80,285.0
81,285.0
82,285.0
83,285.0
84,285.0
85,285.0
86,285.0
87,285.0
88,285.0
89,285.0
90,285.0
91,285.0
92,285.0
93,285.0
94,285.0
95,285.0
96,285.0
97,285.0
98,285.0
99,285.0
100,285.0
101,285.0
102,285.0
103,285.0
104,285.0
105,285.0
106,285.0
107,285.0
108,285.0
109,285.0
110,285.0
111,285.0
112,285.0
113,285.0
114,285.0
115,285.0
116,285.0
117,285.0
118,285.0
119,285.0
120,285.0
121,280.0
122,280.0
123,280.0
124,280.0
125,280.0
126,280.0
127,280.0
128,280.0
129,280.0
130,280.0
131,280.0
132,280.0
133,280.0
134,280.0
135,280.0
136,280.0
137,280.0
138,280.0
139,280.0
140,280.0
141,280.0
142,280.0
143,280.0
144,280.0
145,280.0
146,280.0
147,280.0
148,280.0
149,280.0
150,280.0
151,280.0
152,280.0
153,280.0
154,280.0
155,280.0
156,280.0
157,280.0
158,280.0
159,277.0
160,277.0
161,277.0
162,277.0
163,277.0
164,277.0
165,277.0
166,277.0
167,277.0
168,277.0
169,277.0
170,277.0
171,277.0
172,277.0
173,277.0
174,277.0
175,277.0
176,277.0
177,277.0
178,277.0
179,277.0
180,276.0
181,276.0
182,276.0
183,276.0
184,276.0
185,276.0
186,276.0
187,276.0
188,276.0
189,276.0
190,276.0
191,276.0
192,276.0
193,276.0
194,276.0
195,276.0
196,276.0
197,276.0
198,276.0
199,276.0
200,276.0
201,276.0
202,276.0
203,276.0
204,276.0
205,276.0
206,276.0
207,276.0
208,276.0
209,276.0
210,276.0
211,276.0
212,276.0
213,276.0
214,276.0
215,276.0
216,276.0
217,276.0
218,276.0
219,276.0
220,276.0
221,276.0
222,276.0
223,276.0
224,276.0
225,276.0
226,276.0
227,276.0
228,276.0
229,276.0
230,276.0
231,276.0
232,276.0
233,276.0
234,276.0
235,276.0
236,276.0
237,276.0
238,276.0
239,276.0
240,276.0
241,276.0
242,276.0
243,276.0
244,276.0
245,276.0
246,276.0
247,276.0
248,276.0
249,276.0
250,276.0
251,276.0
252,276.0
253,276.0
254,276.0
255,276.0
256,276.0
257,276.0
258,276.0
259,276.0
260,276.0
261,276.0
262,276.0
263,276.0
264,276.0
265,276.0
266,276.0
267,276.0
268,276.0
269,276.0
270,276.0
271,276.0
272,276.0
273,276.0
274,276.0
275,276.0
276,274.0
277,274.0
278,274.0
279,274.0
280,274.0
281,274.0
282,274.0
283,274.0
284,274.0
285,274.0
286,274.0
287,274.0
288,274.0
289,274.0
290,274.0
291,274.0
292,274.0
293,274.0
294,274.0
295,274.0
296,274.0
297,274.0
298,274.0
299,274.0
