iteration,best_fitness
0,296.0
1,296.0
2,296.0
3,296.0
4,296.0
5,296.0
6,296.0
7,296.0
8,296.0
9,296.0
10,296.0
11,296.0
12,296.0
13,296.0
14,296.0
15,296.0
16,296.0
17,296.0
18,296.0
19,296.0
20,296.0
21,296.0
22,296.0
23,296.0
24,296.0
25,296.0
26,296.0
27,296.0
28,296.0
29,296.0
30,296.0
31,296.0
32,296.0
33,296.0
34,296.0
35,296.0
36,296.0
37,296.0
38,296.0
39,296.0
40,296.0
41,296.0
42,296.0
43,296.0
44,296.0
45,296.0
46,296.0
47,296.0
48,296.0
49,296.0
50,296.0
51,296.0
52,296.0
53,296.0
54,296.0
55,296.0
56,296.0
57,296.0
58,296.0
59,296.0
60,296.0
61,296.0
62,296.0
63,296.0
64,296.0
65,296.0
66,296.0
67,296.0
68,296.0
69,296.0
70,296.0
71,296.0
72,296.0
73,296.0
74,296.0
75,296.0
76,296.0
77,296.0
78,296.0
79,296.0
80,296.0
81,296.0
82,296.0
83,296.0
84,296.0
85,296.0
86,296.0
87,296.0
88,296.0
89,296.0
90,296.0
91,296.0
92,296.0
93,296.0
94,296.0
95,296.0
96,296.0
97,296.0
98,296.0
99,296.0
100,296.0
101,296.0
102,296.0
103,296.0
104,296.0
105,296.0
106,296.0
107,296.0
108,296.0
109,296.0
110,296.0
111,296.0
112,296.0
113,296.0
114,296.0
115,296.0
116,296.0
117,296.0
118,296.0
119,296.0
120,296.0
121,296.0
122,296.0
123,296.0
124,296.0
125,296.0
126,296.0
127,296.0
128,296.0
129,296.0
130,296.0
131,296.0
132,296.0
133,296.0
134,296.0
135,296.0
136,296.0
137,296.0
138,296.0
139,296.0
140,296.0
141,296.0
142,296.0
143,296.0
144,296.0
145,296.0
146,296.0
147,296.0
148,296.0
149,296.0
150,296.0
151,296.0
152,296.0
153,296.0
154,296.0
155,296.0
156,296.0
157,296.0
158,296.0
159,296.0
160,296.0
161,296.0
162,296.0
163,296.0
164,296.0
165,296.0
166,296.0
167,296.0
168,296.0
169,296.0
170,296.0
171,296.0
172,296.0
173,296.0
174,296.0
175,293.0
176,281.0
177,281.0
178,281.0
179,281.0
180,281.0
181,281.0
182,281.0
183,281.0
184,281.0
185,281.0
186,281.0
187,281.0
188,281.0
189,281.0
190,281.0
191,280.0
192,280.0
193,280.0
194,280.0
195,280.0
196,280.0
197,280.0
198,280.0
199,280.0
200,280.0
201,280.0
202,280.0
203,280.0
204,280.0
205,280.0
206,280.0
207,280.0
208,280.0
209,280.0
210,280.0
211,280.0
212,280.0
213,280.0
214,280.0
215,279.0
216,279.0
217,279.0
218,279.0
219,279.0
220,279.0
221,279.0
222,279.0
223,279.0
224,279.0
225,279.0
226,279.0
227,279.0
228,279.0
229,279.0
230,279.0
231,279.0
232,279.0
233,279.0
234,279.0
235,279.0
236,279.0
237,279.0
238,279.0
239,279.0
240,279.0
241,279.0
242,279.0
243,279.0
244,279.0
245,279.0
246,279.0
247,279.0
248,279.0
249,279.0
250,279.0
251,279.0
252,279.0
253,279.0
254,279.0
255,279.0
256,279.0
257,279.0
258,279.0
259,279.0
260,279.0
261,279.0
262,279.0
263,279.0
264,279.0
265,279.0
266,279.0
267,279.0
268,279.0
269,279.0
270,279.0
271,279.0
272,279.0
273,279.0
274,279.0
275,279.0
276,279.0
277,279.0
278,279.0
279,279.0
280,279.0
281,279.0
282,279.0
283,279.0
284,279.0
285,279.0
286,279.0
287,279.0
288,279.0
289,279.0
290,279.0
291,279.0
292,279.0
293,279.0
294,279.0
295,279.0
296,279.0
297,279.0
298,279.0
299,279.0
