iteration,best_fitness
0,298.0
1,298.0
2,298.0
3,298.0
4,298.0
5,298.0
6,298.0
7,298.0
8,298.0
9,298.0
10,298.0
11,298.0
12,298.0
13,298.0
14,298.0
15,298.0
16,298.0
17,298.0
18,298.0
19,298.0
20,298.0
21,298.0
22,298.0
23,298.0
24,298.0
25,298.0
26,298.0
27,298.0
28,298.0
29,298.0
30,298.0
31,298.0
32,298.0
33,298.0
34,298.0
35,298.0
36,298.0
37,298.0
38,298.0
39,298.0
40,298.0
41,298.0
42,298.0
43,298.0
44,298.0
45,298.0
46,298.0
47,298.0
48,298.0
49,298.0
50,298.0
51,298.0
52,298.0
53,298.0
54,298.0
55,298.0
56,298.0
57,298.0
58,298.0
59,298.0
60,298.0
61,298.0
62,298.0
63,296.0
64,296.0
65,296.0
66,296.0
67,296.0
68,296.0
69,296.0
70,296.0
71,296.0
72,296.0
73,296.0
74,296.0
75,296.0
76,296.0
77,296.0
78,296.0
79,296.0
80,296.0
81,296.0
82,296.0
83,296.0
84,296.0
85,296.0
86,296.0
87,296.0
88,296.0
89,296.0
90,296.0
91,296.0
92,296.0
93,296.0
94,296.0
95,296.0
96,296.0
97,296.0
98,296.0
99,296.0
100,296.0
101,296.0
102,296.0
103,296.0
104,296.0
105,296.0
106,296.0
107,296.0
108,296.0
109,296.0
110,296.0
111,296.0
112,296.0
113,296.0
114,296.0
115,296.0
116,296.0
117,296.0
118,296.0
119,296.0
120,296.0
121,296.0
122,296.0
123,296.0
124,296.0
125,296.0
126,296.0
127,296.0
128,296.0
129,296.0
130,296.0
131,296.0
132,296.0
133,296.0
134,296.0
135,296.0
136,296.0
137,296.0
138,296.0
139,296.0
140,296.0
141,296.0
142,296.0
143,290.0
144,290.0
145,290.0
146,290.0
147,290.0
148,290.0
149,290.0
150,290.0
151,290.0
152,288.0
153,288.0
154,288.0
155,283.0
156,281.0
157,281.0
158,281.0
159,281.0
160,281.0
161,281.0
162,281.0
163,281.0
164,281.0
165,281.0
166,281.0
167,281.0
168,281.0
169,280.0
170,280.0
171,278.0
172,278.0
173,278.0
174,277.0
175,277.0
176,277.0
177,277.0
178,277.0
179,277.0
180,277.0
181,277.0
182,277.0
183,277.0
184,277.0
185,277.0
186,277.0
187,277.0
188,277.0
189,277.0
190,277.0
191,277.0
192,277.0
193,277.0
194,277.0
195,277.0
196,277.0
197,277.0
198,277.0
199,277.0
200,277.0
201,277.0
202,277.0
203,277.0
204,277.0
205,277.0
206,277.0
207,277.0
208,277.0
209,277.0
210,277.0
211,277.0
212,277.0
213,277.0
214,277.0
215,277.0
216,277.0
217,277.0
218,277.0
219,277.0
220,277.0
221,277.0
222,277.0
223,277.0
224,277.0
225,277.0
226,277.0
227,277.0
228,277.0
229,277.0
230,277.0
231,277.0
232,277.0
233,277.0
234,277.0
235,277.0
236,277.0
237,277.0
238,277.0
239,277.0
240,277.0
241,277.0
242,277.0
243,277.0
244,277.0
245,277.0
246,277.0
247,277.0
248,277.0
249,277.0
250,277.0
251,277.0
252,277.0
253,277.0
254,277.0
255,277.0
256,277.0
257,277.0
258,277.0
259,277.0
260,277.0
261,277.0
262,277.0
263,277.0
264,277.0
265,277.0
266,277.0
267,277.0
268,277.0
269,277.0
270,277.0
271,277.0
272,277.0
273,277.0
274,277.0
275,277.0
276,277.0
277,277.0
278,277.0
279,277.0
280,277.0
281,277.0
282,277.0
283,277.0
284,277.0
285,277.0
286,277.0
287,277.0
288,277.0
289,277.0
290,277.0
291,277.0
292,277.0
293,277.0
294,277.0
295,277.0
296,277.0
297,277.0
298,277.0
299,277.0
