iteration,best_fitness
0,296.0
1,296.0
2,296.0
3,296.0
4,296.0
5,296.0
6,296.0
7,296.0
8,296.0
9,296.0
10,296.0
11,296.0
12,296.0
13,296.0
14,296.0
15,296.0
16,296.0
17,296.0
18,296.0
19,296.0
20,296.0
21,296.0
22,296.0
23,296.0
24,296.0
25,296.0
26,296.0
27,296.0
28,296.0
29,296.0
30,296.0
31,296.0
32,296.0
33,296.0
34,296.0
35,296.0
36,296.0
37,296.0
38,296.0
39,296.0
40,296.0
41,296.0
42,296.0
43,296.0
44,296.0
45,296.0
46,296.0
47,296.0
48,296.0
49,296.0
50,296.0
51,296.0
52,296.0
53,296.0
54,296.0
55,296.0
56,296.0
57,296.0
58,296.0
59,296.0
60,296.0
61,296.0
62,296.0
63,296.0
64,296.0
65,296.0
66,296.0
67,296.0
68,296.0
69,296.0
70,296.0
71,296.0
72,296.0
73,296.0
74,296.0
75,296.0
76,296.0
77,288.0
78,288.0
79,288.0
80,288.0
81,288.0
82,288.0
83,288.0
84,288.0
85,288.0
86,288.0
87,288.0
88,288.0
89,288.0
90,288.0
91,288.0
92,288.0
93,288.0
94,288.0
95,288.0
96,288.0
97,288.0
98,288.0
99,288.0
100,288.0
101,288.0
102,288.0
103,288.0
104,288.0
105,288.0
106,288.0
107,288.0
108,288.0
109,288.0
110,288.0
111,288.0
112,288.0
113,288.0
114,288.0
115,288.0
116,288.0
117,288.0
118,288.0
119,288.0
120,288.0
121,288.0
122,288.0
123,288.0
124,288.0
125,288.0
126,288.0
127,288.0
128,288.0
129,288.0
130,288.0
131,288.0
132,288.0
133,288.0
134,288.0
135,288.0
136,288.0
137,288.0
138,288.0
139,288.0
140,288.0
141,288.0
142,288.0
143,288.0
144,288.0
145,288.0
146,288.0
147,288.0
148,288.0
149,288.0
150,288.0
151,288.0
152,288.0
153,288.0
154,288.0
155,288.0
156,288.0
157,288.0
158,288.0
159,288.0
160,288.0
161,288.0
162,288.0
163,288.0
164,288.0
165,288.0
166,288.0
167,288.0
168,288.0
169,288.0
170,288.0
171,288.0
172,288.0
173,288.0
174,288.0
175,288.0
176,288.0
177,288.0
178,288.0
179,288.0
180,288.0
181,288.0
182,288.0
183,288.0
184,288.0
185,288.0
186,288.0
187,288.0
188,283.0
189,283.0
190,283.0
191,283.0
192,283.0
193,283.0
194,283.0
195,283.0
196,283.0
197,283.0
198,283.0
199,283.0
200,283.0
201,282.0
202,282.0
203,282.0
204,281.0
205,281.0
206,280.0
207,280.0
208,280.0
209,280.0
210,280.0
211,280.0
212,280.0
213,280.0
214,280.0
215,280.0
216,280.0
217,280.0
218,280.0
219,280.0
220,280.0
221,280.0
222,280.0
223,280.0
224,280.0
225,280.0
226,280.0
227,280.0
228,280.0
229,280.0
230,280.0
231,280.0
232,280.0
233,280.0
234,280.0
235,280.0
236,280.0
237,280.0
238,280.0
239,280.0
240,280.0
241,280.0
242,280.0
243,280.0
244,280.0
245,280.0
246,280.0
247,280.0
248,280.0
249,280.0
250,280.0
251,280.0
252,280.0
253,280.0
254,280.0
255,280.0
256,277.0
257,277.0
258,277.0
259,277.0
260,277.0
261,277.0
262,277.0
263,277.0
264,277.0
265,277.0
266,277.0
267,277.0
268,277.0
269,277.0
270,277.0
271,277.0
272,277.0
273,277.0
274,277.0
275,277.0
276,277.0
277,277.0
278,277.0
279,277.0
280,277.0
281,277.0
282,277.0
283,277.0
284,277.0
285,277.0
286,277.0
287,277.0
288,277.0
289,277.0
290,277.0
291,277.0
292,277.0
293,277.0
294,277.0
295,277.0
296,277.0
297,277.0
298,277.0
299,277.0
