iteration,best_fitness
0,294.0
1,294.0
2,294.0
3,294.0
4,294.0
5,294.0
6,294.0
7,294.0
8,294.0
9,294.0
10,294.0
11,294.0
12,294.0
13,294.0
14,294.0
15,294.0
16,294.0
17,294.0
18,294.0
19,294.0
20,294.0
21,294.0
22,294.0
23,294.0
24,294.0
25,294.0
26,294.0
27,294.0
28,289.0
29,289.0
30,289.0
31,289.0
32,289.0
33,289.0
34,289.0
35,289.0
36,289.0
37,289.0
38,289.0
39,289.0
40,289.0
41,289.0
42,289.0
43,289.0
44,289.0
45,289.0
46,289.0
47,289.0
48,289.0
49,289.0
50,289.0
51,289.0
52,289.0
53,289.0
54,289.0
55,289.0
56,289.0
57,289.0
58,289.0
59,289.0
60,289.0
61,289.0
62,289.0
63,289.0
64,289.0
65,289.0
66,289.0
67,289.0
68,289.0
69,289.0
70,289.0
71,289.0
72,289.0
73,289.0
74,289.0
75,289.0
76,289.0
77,289.0
78,289.0
79,289.0
80,289.0
81,280.0
82,280.0
83,280.0
84,280.0
85,280.0
86,280.0
87,280.0
88,280.0
89,280.0
90,280.0
91,280.0
92,280.0
93,280.0
94,280.0
95,280.0
96,280.0
97,280.0
98,280.0
99,280.0
100,280.0
101,280.0
102,280.0
103,280.0
104,280.0
105,280.0
106,280.0
107,280.0
108,280.0
109,280.0
110,280.0
111,280.0
112,280.0
113,280.0
114,280.0
115,280.0
116,280.0
117,280.0
118,280.0
119,280.0
120,280.0
121,280.0
122,280.0
123,280.0
124,280.0
125,280.0
126,280.0
127,280.0
128,280.0
129,280.0
130,280.0
131,280.0
132,280.0
133,280.0
134,280.0
135,280.0
136,280.0
137,280.0
138,280.0
139,280.0
140,280.0
141,280.0
142,280.0
143,280.0
144,280.0
145,280.0
146,280.0
147,280.0
148,280.0
149,280.0
150,280.0
151,280.0
152,280.0
153,280.0
154,280.0
155,280.0
156,280.0
157,280.0
158,280.0
159,280.0
160,280.0
161,280.0
162,280.0
163,280.0
164,280.0
165,280.0
166,280.0
167,280.0
168,280.0
169,280.0
170,280.0
171,280.0
172,280.0
173,280.0
174,280.0
175,280.0
176,280.0
177,280.0
178,280.0
179,280.0
180,280.0
181,280.0
182,280.0
183,280.0
184,280.0
185,280.0
186,280.0
187,280.0
188,280.0
189,280.0
190,280.0
191,280.0
192,280.0
193,280.0
194,280.0
195,280.0
196,280.0
197,280.0
198,280.0
199,280.0
200,280.0
201,280.0
202,280.0
203,280.0
204,280.0
205,280.0
206,279.0
207,279.0
208,279.0
209,279.0
210,279.0
211,279.0
212,279.0
213,279.0
214,279.0
215,279.0
216,279.0
217,279.0
218,279.0
219,279.0
220,279.0
221,279.0
222,279.0
223,279.0
224,279.0
225,279.0
226,279.0
227,279.0
228,279.0
229,279.0
230,279.0
231,279.0
232,279.0
233,279.0
234,279.0
235,279.0
236,279.0
237,279.0
238,279.0
239,279.0
240,279.0
241,279.0
242,279.0
243,279.0
244,279.0
245,279.0
246,279.0
247,279.0
248,279.0
249,279.0
250,279.0
251,279.0
252,279.0
253,279.0
254,279.0
255,279.0
256,279.0
257,279.0
258,279.0
259,279.0
260,279.0
261,279.0
262,279.0
263,279.0
264,279.0
265,279.0
266,279.0
267,279.0
268,279.0
269,279.0
270,279.0
271,279.0
272,279.0
273,279.0
274,279.0
275,279.0
276,279.0
277,279.0
278,279.0
279,279.0
280,279.0
281,279.0
282,279.0
283,279.0
284,279.0
285,279.0
286,279.0
287,279.0
288,279.0
289,279.0
290,279.0
291,279.0
292,279.0
293,279.0
294,279.0
295,279.0
296,279.0
297,279.0
298,279.0
299,279.0
