iteration,best_fitness
0,295.0
1,295.0
2,295.0
3,295.0
4,295.0
5,295.0
6,295.0
7,295.0
8,295.0
9,295.0
10,295.0
11,295.0
12,295.0
13,295.0
14,295.0
15,284.0
16,284.0
17,284.0
18,284.0
19,284.0
20,284.0
21,284.0
22,284.0
23,284.0
24,284.0
25,284.0
26,284.0
27,284.0
28,284.0
29,284.0
30,284.0
31,284.0
32,284.0
33,284.0
34,284.0
35,284.0
36,284.0
37,284.0
38,284.0
39,284.0
40,283.0
41,283.0
42,283.0
43,283.0
44,283.0
45,283.0
46,283.0
47,283.0
48,283.0
49,283.0
50,283.0
51,283.0
52,283.0
53,283.0
54,283.0
55,283.0
56,283.0
57,283.0
58,283.0
59,283.0
60,283.0
61,283.0
62,283.0
63,283.0
64,283.0
65,283.0
66,283.0
67,283.0
68,283.0
69,283.0
70,283.0
71,283.0
72,283.0
73,283.0
74,283.0
75,283.0
76,283.0
77,283.0
78,283.0
79,283.0
80,283.0
81,283.0
82,283.0
83,283.0
84,283.0
85,283.0
86,283.0
87,280.0
88,280.0
89,280.0
90,280.0
91,280.0
92,280.0
93,280.0
94,280.0
95,280.0
96,280.0
97,280.0
98,280.0
99,280.0
100,280.0
101,280.0
102,280.0
103,280.0
104,280.0
105,280.0
106,280.0
107,280.0
108,280.0
109,280.0
110,280.0
111,280.0
112,280.0
113,280.0
114,280.0
115,280.0
116,280.0
117,280.0
118,280.0
119,280.0
120,280.0
121,280.0
122,280.0
123,280.0
124,280.0
125,280.0
126,280.0
127,280.0
128,280.0
129,280.0
130,280.0
131,280.0
132,280.0
133,280.0
134,280.0
135,280.0
136,280.0
137,280.0
138,280.0
139,280.0
140,280.0
141,280.0
142,280.0
143,280.0
144,280.0
145,280.0
146,280.0
147,280.0
148,280.0
149,280.0
150,280.0
151,280.0
152,280.0
153,280.0
154,280.0
155,278.0
156,278.0
157,278.0
158,278.0
159,278.0
160,278.0
161,278.0
162,278.0
163,278.0
164,278.0
165,278.0
166,278.0
167,278.0
168,278.0
169,278.0
170,278.0
171,276.0
172,276.0
173,276.0
174,276.0
175,276.0
176,276.0
177,276.0
178,276.0
179,276.0
180,276.0
181,276.0
182,276.0
183,276.0
184,276.0
185,276.0
186,276.0
187,276.0
188,276.0
189,276.0
190,276.0
191,276.0
192,276.0
193,276.0
194,276.0
195,276.0
196,276.0
197,276.0
198,276.0
199,276.0
200,276.0
201,276.0
202,276.0
203,276.0
204,276.0
205,276.0
206,276.0
207,276.0
208,276.0
209,276.0
210,276.0
211,276.0
212,276.0
213,276.0
214,276.0
215,276.0
216,276.0
217,276.0
218,276.0
219,276.0
220,276.0
221,276.0
222,276.0
223,276.0
224,276.0
225,276.0
226,276.0
227,276.0
228,276.0
229,276.0
230,276.0
231,276.0
232,276.0
233,276.0
234,276.0
235,276.0
236,276.0
237,276.0
238,276.0
239,276.0
240,276.0
241,276.0
242,276.0
243,276.0
244,276.0
245,276.0
246,276.0
247,276.0
248,276.0
249,276.0
250,276.0
251,276.0
252,276.0
253,276.0
254,276.0
255,276.0
256,276.0
257,276.0
258,276.0
259,276.0
260,276.0
261,276.0
262,276.0
263,276.0
264,276.0
265,276.0
266,276.0
267,276.0
268,276.0
269,276.0
270,276.0
271,276.0
272,276.0
273,276.0
274,276.0
275,276.0
276,276.0
277,276.0
278,276.0
279,276.0
280,276.0
281,276.0
282,276.0
283,276.0
284,276.0
285,276.0
286,276.0
287,276.0
288,276.0
289,276.0
290,276.0
291,276.0
292,276.0
293,276.0
294,276.0
295,276.0
296,276.0
297,276.0
298,276.0
299,276.0
