iteration,best_fitness
0,294.0
1,294.0
2,294.0
3,294.0
4,294.0
5,294.0
6,294.0
7,294.0
8,294.0
9,294.0
10,294.0
11,294.0
12,294.0
13,294.0
14,294.0
15,294.0
16,294.0
17,294.0
18,294.0
19,294.0
20,294.0
21,294.0
22,294.0
23,294.0
24,294.0
25,294.0
26,294.0
27,294.0
28,294.0
29,294.0
30,294.0
31,294.0
32,294.0
33,294.0
34,294.0
35,294.0
36,294.0
37,294.0
38,294.0
39,294.0
40,294.0
41,294.0
42,294.0
43,294.0
44,294.0
45,294.0
46,294.0
47,294.0
48,294.0
49,294.0
50,294.0
51,294.0
52,294.0
53,294.0
54,294.0
55,294.0
56,294.0
57,294.0
58,294.0
59,294.0
60,294.0
61,294.0
62,294.0
63,294.0
64,294.0
65,294.0
66,294.0
67,294.0
68,294.0
69,294.0
70,294.0
71,294.0
72,294.0
73,294.0
74,294.0
75,294.0
76,294.0
77,294.0
78,294.0
79,294.0
80,294.0
81,294.0
82,294.0
83,294.0
84,294.0
85,294.0
86,294.0
87,294.0
88,294.0
89,294.0
90,294.0
91,294.0
92,294.0
93,294.0
94,294.0
95,294.0
96,294.0
97,294.0
98,294.0
99,294.0
100,294.0
101,294.0
102,294.0
103,294.0
104,294.0
105,294.0
106,294.0
107,294.0
108,294.0
109,294.0
110,294.0
111,294.0
112,294.0
113,294.0
114,294.0
115,294.0
116,294.0
117,294.0
118,294.0
119,294.0
120,294.0
121,281.0
122,281.0
123,281.0
124,281.0
125,281.0
126,281.0
127,281.0
128,281.0
129,281.0
130,281.0
131,281.0
132,281.0
133,281.0
134,281.0
135,281.0
136,281.0
137,281.0
138,281.0
139,281.0
140,281.0
141,281.0
142,281.0
143,281.0
144,281.0
145,281.0
146,281.0
147,281.0
148,281.0
149,281.0
150,281.0
151,281.0
152,281.0
153,281.0
154,281.0
155,281.0
156,281.0
157,281.0
158,281.0
159,281.0
160,281.0
161,281.0
162,281.0
163,281.0
164,281.0
165,281.0
166,281.0
167,281.0
168,281.0
169,281.0
170,281.0
171,281.0
172,281.0
173,281.0
174,281.0
175,281.0
176,281.0
177,281.0
178,281.0
179,281.0
180,281.0
181,281.0
182,281.0
183,281.0
184,281.0
185,281.0
186,281.0
187,281.0
188,281.0
189,281.0
190,281.0
191,281.0
192,281.0
193,281.0
194,281.0
195,281.0
196,281.0
197,281.0
198,281.0
199,281.0
200,281.0
201,281.0
202,281.0
203,281.0
204,281.0
205,281.0
206,281.0
207,281.0
208,281.0
209,281.0
210,281.0
211,280.0
212,280.0
213,280.0
214,280.0
215,280.0
216,280.0
217,280.0
218,280.0
219,280.0
220,280.0
221,280.0
222,280.0
223,280.0
224,280.0
225,280.0
226,280.0
227,280.0
228,280.0
229,280.0
230,280.0
231,280.0
232,280.0
233,280.0
234,280.0
235,280.0
236,280.0
237,280.0
238,280.0
239,280.0
240,280.0
241,280.0
242,280.0
243,280.0
244,280.0
245,280.0
246,280.0
247,280.0
248,280.0
249,280.0
250,280.0
251,280.0
252,280.0
253,280.0
254,280.0
255,280.0
256,280.0
257,280.0
258,280.0
259,280.0
260,280.0
261,280.0
262,280.0
263,280.0
264,280.0
265,280.0
266,280.0
267,280.0
268,280.0
269,280.0
270,280.0
271,280.0
272,280.0
273,280.0
274,280.0
275,280.0
276,280.0
277,280.0
278,280.0
279,280.0
280,280.0
281,280.0
282,280.0
283,280.0
284,280.0
285,280.0
286,280.0
287,280.0
288,280.0
289,280.0
290,280.0
291,280.0
292,280.0
293,280.0
294,280.0
295,280.0
296,280.0
297,280.0
298,280.0
299,280.0
