iteration,best_fitness
0,295.0
1,295.0
2,295.0
3,295.0
4,295.0
5,295.0
6,295.0
7,295.0
8,295.0
9,295.0
10,295.0
11,295.0
12,295.0
13,295.0
14,295.0
15,295.0
16,295.0
17,295.0
18,295.0
19,295.0
20,295.0
21,295.0
22,295.0
23,295.0
24,295.0
25,295.0
26,295.0
27,295.0
28,295.0
29,295.0
30,295.0
31,295.0
32,295.0
33,295.0
34,295.0
35,295.0
36,295.0
37,295.0
38,295.0
39,295.0
40,295.0
41,295.0
42,295.0
43,295.0
44,295.0
45,295.0
46,295.0
47,295.0
48,295.0
49,295.0
50,295.0
51,295.0
52,295.0
53,295.0
54,295.0
55,295.0
56,295.0
57,295.0
58,295.0
59,295.0
60,295.0
61,295.0
62,295.0
63,295.0
64,295.0
65,295.0
66,285.0
67,285.0
68,285.0
69,285.0
70,285.0
71,285.0
72,285.0
73,285.0
74,285.0
75,285.0
76,285.0
77,285.0
78,285.0
79,285.0
80,285.0
81,285.0
82,285.0
83,285.0
84,285.0
85,285.0
86,285.0
87,285.0
88,285.0
89,285.0
90,285.0
91,285.0
92,285.0
93,285.0
94,285.0
95,285.0
96,285.0
97,285.0
98,285.0
99,285.0
100,285.0
101,285.0
102,285.0
103,285.0
104,285.0
105,285.0
106,285.0
107,285.0
108,285.0
109,285.0
110,285.0
111,285.0
112,285.0
113,285.0
114,285.0
115,285.0
116,285.0
117,285.0
118,285.0
119,285.0
120,285.0
121,285.0
122,285.0
123,285.0
124,285.0
125,285.0
126,285.0
127,285.0
128,285.0
129,285.0
130,285.0
131,285.0
132,285.0
133,285.0
134,285.0
135,285.0
136,285.0
137,285.0
138,285.0
139,285.0
140,285.0
141,285.0
142,285.0
143,285.0
144,285.0
145,285.0
146,285.0
147,285.0
148,285.0
149,285.0
150,285.0
151,285.0
152,285.0
153,285.0
154,285.0
155,285.0
156,285.0
157,285.0
158,285.0
159,285.0
160,285.0
161,285.0
162,285.0
163,285.0
164,285.0
165,282.0
166,282.0
167,282.0
168,282.0
169,282.0
170,282.0
171,282.0
172,282.0
173,282.0
174,282.0
175,282.0
176,282.0
177,282.0
178,282.0
179,282.0
180,282.0
181,282.0
182,282.0
183,282.0
184,282.0
185,282.0
186,278.0
187,278.0
188,278.0
189,278.0
190,278.0
191,278.0
192,278.0
193,278.0
194,278.0
195,278.0
196,278.0
197,278.0
198,278.0
199,278.0
200,278.0
201,278.0
202,278.0
203,278.0
204,278.0
205,278.0
206,278.0
207,278.0
208,278.0
209,278.0
210,278.0
211,278.0
212,278.0
213,278.0
214,278.0
215,278.0
216,278.0
217,278.0
218,278.0
219,278.0
220,278.0
221,278.0
222,278.0
223,278.0
224,278.0
225,278.0
226,278.0
227,278.0
228,278.0
229,278.0
230,278.0
231,278.0
232,278.0
233,278.0
234,278.0
235,278.0
236,278.0
237,278.0
238,278.0
239,278.0
240,278.0
241,278.0
242,278.0
243,278.0
244,278.0
245,278.0
246,278.0
247,278.0
248,278.0
249,278.0
250,278.0
251,278.0
252,278.0
253,278.0
254,278.0
255,278.0
256,278.0
257,278.0
258,278.0
259,278.0
260,278.0
261,278.0
262,278.0
263,278.0
264,278.0
265,278.0
266,278.0
267,278.0
268,278.0
269,278.0
270,278.0
271,278.0
272,278.0
273,278.0
274,278.0
275,278.0
276,278.0
277,278.0
278,278.0
279,278.0
280,278.0
281,278.0
282,278.0
283,278.0
284,278.0
285,278.0
286,278.0
287,278.0
288,278.0
289,278.0
290,278.0
291,278.0
292,278.0
293,278.0
294,277.0
295,277.0
296,277.0
297,277.0
298,277.0
299,277.0
