iteration,best_fitness
0,294.0
1,279.0
2,279.0
3,279.0
4,279.0
5,279.0
6,279.0
7,279.0
8,279.0
9,279.0
10,279.0
11,279.0
12,279.0
13,279.0
14,279.0
15,279.0
16,279.0
17,279.0
18,279.0
19,279.0
20,279.0
21,279.0
22,279.0
23,279.0
24,279.0
25,279.0
26,279.0
27,279.0
28,279.0
29,279.0
30,279.0
31,279.0
32,279.0
33,279.0
34,279.0
35,279.0
36,279.0
37,279.0
38,279.0
39,279.0
40,279.0
41,279.0
42,279.0
43,279.0
44,279.0
45,279.0
46,279.0
47,279.0
48,279.0
49,279.0
50,279.0
51,279.0
52,279.0
53,279.0
54,279.0
55,279.0
56,279.0
57,279.0
58,279.0
59,279.0
60,279.0
61,279.0
62,279.0
63,279.0
64,279.0
65,279.0
66,279.0
67,279.0
68,279.0
69,279.0
70,279.0
71,279.0
72,279.0
73,279.0
74,279.0
75,279.0
76,279.0
77,279.0
78,279.0
79,279.0
80,279.0
81,279.0
82,279.0
83,279.0
84,279.0
85,279.0
86,279.0
87,279.0
88,279.0
89,279.0
90,279.0
91,279.0
92,279.0
93,279.0
94,276.0
95,276.0
96,276.0
97,276.0
98,276.0
99,276.0
100,276.0
101,276.0
102,276.0
103,276.0
104,276.0
105,276.0
106,276.0
107,276.0
108,276.0
109,276.0
110,276.0
111,276.0
112,276.0
113,276.0
114,276.0
115,276.0
116,276.0
117,276.0
118,276.0
119,276.0
120,276.0
121,276.0
122,276.0
123,276.0
124,276.0
125,276.0
126,276.0
127,276.0
128,276.0
129,276.0
130,276.0
131,276.0
132,276.0
133,276.0
134,276.0
135,276.0
136,276.0
137,276.0
138,276.0
139,276.0
140,276.0
141,276.0
142,276.0
143,276.0
144,276.0
145,276.0
146,276.0
147,276.0
148,276.0
149,276.0
150,276.0
151,276.0
152,276.0
153,276.0
154,276.0
155,276.0
156,276.0
157,276.0
158,276.0
159,276.0
160,276.0
161,276.0
162,276.0
163,276.0
164,276.0
165,276.0
166,276.0
167,276.0
168,276.0
169,276.0
170,276.0
171,276.0
172,276.0
173,276.0
174,276.0
175,276.0
176,276.0
177,276.0
178,276.0
179,276.0
180,276.0
181,276.0
182,276.0
183,276.0
184,276.0
185,276.0
186,276.0
187,276.0
188,276.0
189,276.0
190,276.0
191,276.0
192,276.0
193,276.0
194,276.0
195,276.0
196,276.0
197,276.0
198,276.0
199,276.0
200,276.0
201,276.0
202,276.0
203,276.0
204,276.0
205,276.0
206,276.0
207,276.0
208,276.0
209,276.0
210,276.0
211,276.0
212,276.0
213,276.0
214,276.0
215,276.0
216,276.0
217,276.0
218,276.0
219,276.0
220,276.0
221,276.0
222,276.0
223,275.0
224,275.0
225,275.0
226,275.0
227,275.0
228,275.0
229,275.0
230,275.0
231,275.0
232,275.0
233,275.0
234,275.0
235,275.0
236,275.0
237,275.0
238,275.0
239,275.0
240,275.0
241,275.0
242,275.0
243,275.0
244,275.0
245,275.0
246,275.0
247,275.0
248,275.0
249,275.0
250,275.0
251,275.0
252,275.0
253,275.0
254,275.0
255,275.0
256,275.0
257,275.0
258,273.0
259,273.0
260,273.0
261,273.0
262,273.0
263,273.0
264,273.0
265,273.0
266,273.0
267,273.0
268,273.0
269,273.0
270,273.0
271,273.0
272,273.0
273,273.0
274,273.0
275,273.0
276,273.0
277,273.0
278,273.0
279,273.0
280,273.0
281,273.0
282,273.0
283,273.0
284,273.0
285,273.0
286,273.0
287,273.0
288,273.0
289,273.0
290,273.0
291,273.0
292,273.0
293,273.0
294,273.0
295,273.0
296,273.0
297,273.0
298,273.0
299,273.0
