iteration,best_fitness
0,294.0
1,294.0
2,294.0
3,294.0
4,294.0
5,294.0
6,294.0
7,294.0
8,294.0
9,294.0
10,294.0
11,294.0
12,294.0
13,294.0
14,294.0
15,294.0
16,294.0
17,294.0
18,294.0
19,294.0
20,294.0
21,294.0
22,294.0
23,294.0
24,294.0
25,294.0
26,294.0
27,294.0
28,294.0
29,294.0
30,294.0
31,294.0
32,294.0
33,294.0
34,294.0
35,294.0
36,294.0
37,294.0
38,294.0
39,294.0
40,294.0
41,294.0
42,294.0
43,294.0
44,294.0
45,294.0
46,294.0
47,294.0
48,294.0
49,294.0
50,294.0
51,294.0
52,282.0
53,282.0
54,282.0
55,282.0
56,282.0
57,282.0
58,282.0
59,282.0
60,282.0
61,282.0
62,282.0
63,282.0
64,282.0
65,282.0
66,282.0
67,282.0
68,282.0
69,282.0
70,282.0
71,282.0
72,282.0
73,282.0
74,282.0
75,282.0
76,282.0
77,282.0
78,282.0
79,282.0
80,282.0
81,282.0
82,282.0
83,282.0
84,282.0
85,282.0
86,282.0
87,282.0
88,282.0
89,282.0
90,282.0
91,282.0
92,282.0
93,282.0
94,282.0
95,282.0
96,282.0
97,282.0
98,282.0
99,282.0
100,282.0
101,282.0
102,282.0
103,282.0
104,282.0
105,282.0
106,282.0
107,282.0
108,282.0
109,282.0
110,282.0
111,282.0
112,282.0
113,282.0
114,282.0
115,282.0
116,282.0
117,282.0
118,282.0
119,282.0
120,282.0
121,282.0
122,282.0
123,282.0
124,282.0
125,282.0
126,282.0
127,282.0
128,282.0
129,282.0
130,282.0
131,282.0
132,282.0
133,282.0
134,282.0
135,282.0
136,282.0
137,282.0
138,282.0
139,282.0
140,282.0
141,282.0
142,282.0
143,282.0
144,282.0
145,282.0
146,282.0
147,282.0
148,282.0
149,282.0
150,282.0
151,282.0
152,282.0
153,279.0
154,279.0
155,279.0
156,279.0
157,279.0
158,279.0
159,279.0
160,279.0
161,278.0
162,278.0
163,278.0
164,278.0
165,278.0
166,278.0
167,278.0
168,278.0
169,278.0
170,278.0
171,278.0
172,278.0
173,278.0
174,278.0
175,278.0
176,278.0
177,278.0
178,278.0
179,278.0
180,278.0
181,278.0
182,278.0
183,278.0
184,278.0
185,278.0
186,278.0
187,278.0
188,278.0
189,278.0
190,278.0
191,278.0
192,278.0
193,278.0
194,278.0
195,278.0
196,278.0
197,278.0
198,278.0
199,278.0
200,278.0
201,278.0
202,278.0
203,278.0
204,278.0
205,278.0
206,278.0
207,278.0
208,278.0
209,278.0
210,278.0
211,278.0
212,278.0
213,278.0
214,278.0
215,278.0
216,278.0
217,278.0
218,278.0
219,278.0
220,278.0
221,278.0
222,278.0
223,278.0
224,278.0
225,278.0
226,278.0
227,278.0
228,278.0
229,278.0
230,278.0
231,278.0
232,278.0
233,278.0
234,278.0
235,278.0
236,278.0
237,278.0
238,278.0
239,278.0
240,278.0
241,278.0
242,278.0
243,278.0
244,278.0
245,278.0
246,278.0
247,278.0
248,278.0
249,278.0
250,278.0
251,278.0
252,278.0
253,278.0
254,278.0
255,278.0
256,278.0
257,278.0
258,278.0
259,278.0
260,275.0
261,275.0
262,275.0
263,275.0
264,275.0
265,275.0
266,275.0
267,275.0
268,275.0
269,275.0
270,275.0
271,275.0
272,275.0
273,275.0
274,275.0
275,275.0
276,275.0
277,275.0
278,275.0
279,275.0
280,275.0
281,275.0
282,275.0
283,275.0
284,275.0
285,275.0
286,275.0
287,275.0
288,275.0
289,275.0
290,275.0
291,275.0
292,275.0
293,275.0
294,275.0
295,275.0
296,275.0
297,275.0
298,275.0
299,275.0
