iteration,best_fitness
0,294.0
1,294.0
2,294.0
3,294.0
4,294.0
5,294.0
6,294.0
7,294.0
8,294.0
9,294.0
10,294.0
11,294.0
12,294.0
13,294.0
14,294.0
15,294.0
16,294.0
17,294.0
18,294.0
19,294.0
20,294.0
21,294.0
22,294.0
23,294.0
24,294.0
25,294.0
26,294.0
27,294.0
28,294.0
29,294.0
30,294.0
31,294.0
32,294.0
33,294.0
34,294.0
35,294.0
36,294.0
37,294.0
38,294.0
39,294.0
40,294.0
41,294.0
42,294.0
43,294.0
44,294.0
45,294.0
46,294.0
47,294.0
48,294.0
49,294.0
50,294.0
51,294.0
52,294.0
53,294.0
54,294.0
55,294.0
56,294.0
57,294.0
58,294.0
59,294.0
60,294.0
61,294.0
62,294.0
63,294.0
64,294.0
65,294.0
66,294.0
67,294.0
68,294.0
69,294.0
70,294.0
71,294.0
72,294.0
73,294.0
74,294.0
75,294.0
76,294.0
77,294.0
78,294.0
79,294.0
80,294.0
81,294.0
82,294.0
83,294.0
84,294.0
85,294.0
86,294.0
87,294.0
88,294.0
89,294.0
90,294.0
91,294.0
92,294.0
93,294.0
94,294.0
95,294.0
96,294.0
97,294.0
98,294.0
99,294.0
100,294.0
101,294.0
102,294.0
103,294.0
104,294.0
105,294.0
106,294.0
107,294.0
108,294.0
109,294.0
110,294.0
111,294.0
112,294.0
113,294.0
114,294.0
115,294.0
116,294.0
117,294.0
118,294.0
119,294.0
120,294.0
121,294.0
122,294.0
123,294.0
124,294.0
125,294.0
126,294.0
127,294.0
128,294.0
129,294.0
130,294.0
131,294.0
132,294.0
133,294.0
134,294.0
135,294.0
136,294.0
137,294.0
138,294.0
139,294.0
140,294.0
141,294.0
142,294.0
143,294.0
144,294.0
145,294.0
146,294.0
147,294.0
148,294.0
149,294.0
150,294.0
151,294.0
152,294.0
153,294.0
154,294.0
155,294.0
156,294.0
157,294.0
158,294.0
159,294.0
160,294.0
161,294.0
162,294.0
163,294.0
164,294.0
165,294.0
166,294.0
167,294.0
168,294.0
169,293.0
170,293.0
171,293.0
172,293.0
173,293.0
174,293.0
175,293.0
176,293.0
177,293.0
178,293.0
179,293.0
180,293.0
181,293.0
182,293.0
183,293.0
184,293.0
185,293.0
186,293.0
187,293.0
188,293.0
189,293.0
190,293.0
191,293.0
192,293.0
193,293.0
194,293.0
195,293.0
196,293.0
197,293.0
198,293.0
199,293.0
200,293.0
201,293.0
202,293.0
203,293.0
204,293.0
205,293.0
206,293.0
207,293.0
208,293.0
209,293.0
210,293.0
211,293.0
212,293.0
213,293.0
214,293.0
215,293.0
216,293.0
217,293.0
218,293.0
219,293.0
220,293.0
221,293.0
222,293.0
223,293.0
224,293.0
225,293.0
226,293.0
227,293.0
228,293.0
229,293.0
230,293.0
231,293.0
232,293.0
233,293.0
234,293.0
235,293.0
236,293.0
237,293.0
238,293.0
239,293.0
240,293.0
241,293.0
242,293.0
243,293.0
244,293.0
245,293.0
246,293.0
247,293.0
248,293.0
249,293.0
250,293.0
251,293.0
252,293.0
253,293.0
254,293.0
255,293.0
256,293.0
257,293.0
258,293.0
259,293.0
260,293.0
261,293.0
262,293.0
263,293.0
264,293.0
265,293.0
266,293.0
267,293.0
268,293.0
269,293.0
270,293.0
271,293.0
272,293.0
273,293.0
274,293.0
275,293.0
276,293.0
277,293.0
278,293.0
279,293.0
280,293.0
281,293.0
282,293.0
283,293.0
284,293.0
285,293.0
286,293.0
287,293.0
288,293.0
289,293.0
290,293.0
291,293.0
292,293.0
293,293.0
294,293.0
295,293.0
296,293.0
297,293.0
298,293.0
299,293.0
