iteration,best_fitness
0,295.0
1,295.0
2,295.0
3,295.0
4,295.0
5,295.0
6,295.0
7,295.0
8,295.0
9,295.0
10,295.0
11,295.0
12,295.0
13,295.0
14,295.0
15,284.0
16,284.0
17,284.0
18,284.0
19,284.0
20,284.0
21,284.0
22,284.0
23,284.0
24,284.0
25,284.0
26,284.0
27,284.0
28,284.0
29,284.0
30,284.0
31,284.0
32,284.0
33,284.0
34,284.0
35,284.0
36,284.0
37,284.0
38,284.0
39,284.0
40,283.0
41,283.0
42,283.0
43,283.0
44,283.0
45,283.0
46,283.0
47,283.0
48,283.0
49,283.0
50,283.0
51,283.0
52,283.0
53,283.0
54,283.0
55,283.0
56,283.0
57,283.0
58,283.0
59,283.0
60,283.0
61,283.0
62,283.0
63,283.0
64,283.0
65,283.0
66,283.0
67,283.0
68,279.0
69,279.0
70,279.0
71,279.0
72,279.0
73,279.0
74,279.0
75,279.0
76,279.0
77,279.0
78,279.0
79,279.0
80,279.0
81,279.0
82,279.0
83,279.0
84,279.0
85,278.0
86,278.0
87,278.0
88,278.0
89,278.0
90,278.0
91,278.0
92,278.0
93,278.0
94,278.0
95,278.0
96,278.0
97,278.0
98,278.0
99,278.0
100,278.0
101,278.0
102,278.0
103,278.0
104,278.0
105,278.0
106,278.0
107,278.0
108,278.0
109,278.0
110,278.0
111,278.0
112,278.0
113,278.0
114,278.0
115,278.0
116,278.0
117,278.0
118,278.0
119,278.0
120,278.0
121,278.0
122,278.0
123,278.0
124,278.0
125,278.0
126,278.0
127,278.0
128,278.0
129,278.0
130,278.0
131,278.0
132,278.0
133,278.0
134,278.0
135,278.0
136,278.0
137,278.0
138,278.0
139,278.0
140,278.0
141,278.0
142,278.0
143,278.0
144,278.0
145,278.0
146,278.0
147,278.0
148,278.0
149,278.0
150,278.0
151,278.0
152,278.0
153,278.0
154,278.0
155,278.0
156,278.0
157,278.0
158,278.0
159,278.0
160,278.0
161,278.0
162,278.0
163,278.0
164,278.0
165,278.0
166,278.0
167,278.0
168,278.0
169,278.0
170,278.0
171,278.0
172,277.0
173,277.0
174,277.0
175,277.0
176,277.0
177,277.0
178,277.0
179,277.0
180,277.0
181,277.0
182,277.0
183,277.0
184,277.0
185,277.0
186,277.0
187,277.0
188,277.0
189,277.0
190,277.0
191,277.0
192,277.0
193,277.0
194,277.0
195,277.0
196,277.0
197,277.0
198,277.0
199,277.0
200,277.0
201,277.0
202,277.0
203,277.0
204,277.0
205,277.0
206,277.0
207,277.0
208,277.0
209,277.0
210,277.0
211,277.0
212,277.0
213,277.0
214,277.0
215,277.0
216,277.0
217,277.0
218,276.0
219,276.0
220,276.0
221,276.0
222,276.0
223,276.0
224,276.0
225,276.0
226,276.0
227,276.0
228,276.0
229,276.0
230,276.0
231,276.0
232,276.0
233,276.0
234,276.0
235,276.0
236,276.0
237,276.0
238,276.0
239,276.0
240,276.0
241,276.0
242,276.0
243,276.0
244,276.0
245,276.0
246,276.0
247,276.0
248,276.0
249,276.0
250,276.0
251,276.0
252,276.0
253,276.0
254,276.0
255,276.0
256,276.0
257,276.0
258,276.0
259,276.0
260,276.0
261,276.0
262,276.0
263,276.0
264,276.0
265,276.0
266,276.0
267,276.0
268,276.0
269,276.0
270,276.0
271,276.0
272,276.0
273,276.0
274,276.0
275,276.0
276,276.0
277,276.0
278,276.0
279,276.0
280,276.0
281,276.0
282,276.0
283,276.0
284,276.0
285,276.0
286,276.0
287,276.0
288,276.0
289,276.0
290,276.0
291,276.0
292,276.0
293,276.0
294,276.0
295,276.0
296,276.0
297,276.0
298,276.0
299,276.0
