iteration,best_fitness
0,283.0
1,283.0
2,283.0
3,283.0
4,283.0
5,283.0
6,283.0
7,283.0
8,283.0
9,283.0
10,283.0
11,283.0
12,283.0
13,283.0
14,283.0
15,283.0
16,283.0
17,283.0
18,283.0
19,283.0
20,283.0
21,283.0
22,283.0
23,283.0
24,283.0
25,283.0
26,283.0
27,283.0
28,283.0
29,283.0
30,283.0
31,283.0
32,283.0
33,283.0
34,283.0
35,283.0
36,283.0
37,283.0
38,283.0
39,283.0
40,283.0
41,283.0
42,283.0
43,283.0
44,283.0
45,283.0
46,283.0
47,283.0
48,283.0
49,283.0
50,283.0
51,283.0
52,283.0
53,283.0
54,283.0
55,283.0
56,283.0
57,283.0
58,283.0
59,283.0
60,283.0
61,283.0
62,283.0
63,283.0
64,283.0
65,283.0
66,283.0
67,283.0
68,283.0
69,283.0
70,283.0
71,283.0
72,283.0
73,283.0
74,283.0
75,283.0
76,283.0
77,283.0
78,283.0
79,283.0
80,283.0
81,283.0
82,283.0
83,283.0
84,283.0
85,283.0
86,283.0
87,283.0
88,283.0
89,283.0
90,283.0
91,283.0
92,283.0
93,283.0
94,283.0
95,283.0
96,283.0
97,283.0
98,283.0
99,283.0
100,283.0
101,283.0
102,283.0
103,283.0
104,283.0
105,283.0
106,283.0
107,283.0
108,283.0
109,283.0
110,283.0
111,283.0
112,283.0
113,283.0
114,283.0
115,283.0
116,283.0
117,283.0
118,283.0
119,283.0
120,283.0
121,283.0
122,283.0
123,283.0
124,283.0
125,283.0
126,283.0
127,283.0
128,283.0
129,283.0
130,283.0
131,283.0
132,283.0
133,283.0
134,283.0
135,283.0
136,283.0
137,283.0
138,283.0
139,283.0
140,283.0
141,283.0
142,283.0
143,283.0
144,283.0
145,283.0
146,283.0
147,283.0
148,283.0
149,283.0
150,283.0
151,283.0
152,283.0
153,283.0
154,283.0
155,283.0
156,283.0
157,283.0
158,283.0
159,283.0
160,283.0
161,283.0
162,283.0
163,283.0
164,283.0
165,283.0
166,283.0
167,283.0
168,283.0
169,283.0
170,283.0
171,283.0
172,283.0
173,283.0
174,283.0
175,283.0
176,283.0
177,283.0
178,283.0
179,283.0
180,283.0
181,283.0
182,283.0
183,283.0
184,283.0
185,283.0
186,283.0
187,283.0
188,281.0
189,279.0
190,279.0
191,279.0
192,276.0
193,276.0
194,276.0
195,276.0
196,276.0
197,276.0
198,276.0
199,276.0
200,276.0
201,276.0
202,276.0
203,276.0
204,276.0
205,276.0
206,276.0
207,276.0
208,276.0
209,276.0
210,276.0
211,276.0
212,276.0
213,276.0
214,276.0
215,276.0
216,276.0
217,276.0
218,276.0
219,276.0
220,276.0
221,276.0
222,276.0
223,276.0
224,276.0
225,276.0
226,276.0
227,276.0
228,276.0
229,276.0
230,276.0
231,276.0
232,276.0
233,276.0
234,276.0
235,276.0
236,276.0
237,276.0
238,276.0
239,276.0
240,276.0
241,276.0
242,276.0
243,276.0
244,276.0
245,276.0
246,276.0
247,276.0
248,276.0
249,276.0
250,276.0
251,276.0
252,276.0
253,276.0
254,276.0
255,276.0
256,276.0
257,276.0
258,276.0
259,276.0
260,276.0
261,276.0
262,275.0
263,275.0
264,275.0
265,275.0
266,275.0
267,275.0
268,275.0
269,275.0
270,275.0
271,275.0
272,275.0
273,275.0
274,275.0
275,275.0
276,275.0
277,275.0
278,275.0
279,275.0
280,275.0
281,275.0
282,275.0
283,275.0
284,275.0
285,275.0
286,275.0
287,275.0
288,275.0
289,275.0
290,275.0
291,275.0
292,275.0
293,275.0
294,275.0
295,275.0
296,275.0
297,275.0
298,275.0
299,275.0
