iteration,best_fitness
0,294.0
1,294.0
2,294.0
3,294.0
4,294.0
5,294.0
6,294.0
7,294.0
8,294.0
9,294.0
10,294.0
11,294.0
12,294.0
13,294.0
14,294.0
15,294.0
16,294.0
17,294.0
18,294.0
19,294.0
20,294.0
21,294.0
22,294.0
23,294.0
24,294.0
25,294.0
26,294.0
27,294.0
28,294.0
29,294.0
30,294.0
31,294.0
32,294.0
33,294.0
34,294.0
35,294.0
36,294.0
37,294.0
38,294.0
39,294.0
40,294.0
41,294.0
42,294.0
43,294.0
44,294.0
45,294.0
46,294.0
47,294.0
48,294.0
49,294.0
50,294.0
51,294.0
52,294.0
53,294.0
54,294.0
55,294.0
56,294.0
57,294.0
58,294.0
59,294.0
60,294.0
61,294.0
62,294.0
63,294.0
64,294.0
65,294.0
66,294.0
67,294.0
68,294.0
69,294.0
70,294.0
71,294.0
72,294.0
73,294.0
74,294.0
75,294.0
76,294.0
77,294.0
78,294.0
79,294.0
80,294.0
81,294.0
82,294.0
83,294.0
84,294.0
85,294.0
86,294.0
87,294.0
88,294.0
89,294.0
90,294.0
91,294.0
92,294.0
93,294.0
94,294.0
95,294.0
96,294.0
97,294.0
98,294.0
99,294.0
100,294.0
101,294.0
102,294.0
103,294.0
104,294.0
105,294.0
106,294.0
107,294.0
108,294.0
109,294.0
110,294.0
111,294.0
112,294.0
113,294.0
114,294.0
115,294.0
116,294.0
117,294.0
118,294.0
119,294.0
120,294.0
121,294.0
122,287.0
123,287.0
124,287.0
125,287.0
126,287.0
127,287.0
128,287.0
129,287.0
130,287.0
131,287.0
132,287.0
133,287.0
134,287.0
135,287.0
136,287.0
137,287.0
138,287.0
139,287.0
140,287.0
141,287.0
142,287.0
143,287.0
144,287.0
145,287.0
146,287.0
147,287.0
148,287.0
149,287.0
150,287.0
151,287.0
152,287.0
153,287.0
154,287.0
155,287.0
156,287.0
157,287.0
158,287.0
159,287.0
160,287.0
161,287.0
162,287.0
163,287.0
164,287.0
165,287.0
166,287.0
167,287.0
168,287.0
169,287.0
170,287.0
171,287.0
172,287.0
173,287.0
174,287.0
175,287.0
176,287.0
177,287.0
178,287.0
179,287.0
180,287.0
181,287.0
182,286.0
183,286.0
184,280.0
185,280.0
186,280.0
187,280.0
188,280.0
189,280.0
190,280.0
191,280.0
192,280.0
193,280.0
194,280.0
195,280.0
196,280.0
197,280.0
198,280.0
199,280.0
200,280.0
201,280.0
202,280.0
203,277.0
204,277.0
205,277.0
206,277.0
207,277.0
208,277.0
209,277.0
210,277.0
211,277.0
212,277.0
213,277.0
214,277.0
215,277.0
216,277.0
217,277.0
218,277.0
219,277.0
220,277.0
221,277.0
222,277.0
223,277.0
224,277.0
225,277.0
226,277.0
227,277.0
228,277.0
229,277.0
230,277.0
231,277.0
232,277.0
233,277.0
234,277.0
235,277.0
236,277.0
237,277.0
238,277.0
239,277.0
240,277.0
241,277.0
242,277.0
243,277.0
244,277.0
245,277.0
246,277.0
247,277.0
248,277.0
249,277.0
250,277.0
251,277.0
252,277.0
253,277.0
254,277.0
255,277.0
256,277.0
257,277.0
258,277.0
259,277.0
260,277.0
261,277.0
262,277.0
263,277.0
264,277.0
265,277.0
266,277.0
267,277.0
268,277.0
269,277.0
270,277.0
271,277.0
272,277.0
273,277.0
274,277.0
275,277.0
276,277.0
277,277.0
278,277.0
279,277.0
280,277.0
281,277.0
282,277.0
283,277.0
284,277.0
285,277.0
286,277.0
287,277.0
288,277.0
289,277.0
290,277.0
291,277.0
292,277.0
293,277.0
294,277.0
295,277.0
296,277.0
297,277.0
298,277.0
299,277.0
