iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
12,0,0.976,0.9915071371483557,-0.2507994851752832,0.42589045569193906,153.40512739412264,0.8783770599992126,670.468139415519,670.468139415519,0,1,no_stagnation,1,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
13,0,0.974,0.9913370562151869,1.1453343047193612,0.9884131781620515,136.98814419310915,0.7843756293878706,670.468139415519,670.468139415519,0,2,no_stagnation,2,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
14,0,0.972,0.9911635995393923,-1.8367134106988898,0.9023638642666479,161.78430560434217,0.926355103800792,670.468139415519,670.468139415519,0,3,no_stagnation,3,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
15,0,0.97,0.9909867013471522,0.23504435866158008,0.07081920102934469,196.94036942276122,1.1276539815014779,670.468139415519,670.468139415519,0,4,no_stagnation,4,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
16,0,0.968,0.9908062946327119,-1.276875866283448,0.6670449890421898,150.6639564085095,0.8626814848108291,670.468139415519,670.468139415519,0,5,no_stagnation,5,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
17,0,0.966,0.9906223111373231,-0.13101145254796745,0.8808590783353354,149.8617990813297,0.8580884401931299,670.468139415519,670.468139415519,0,6,no_stagnation,6,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
18,0,0.964,0.9904346813279084,-0.39238523933462544,0.8721084403161941,122.17833313553498,0.6995766496088269,670.468139415519,670.468139415519,0,7,no_stagnation,7,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
19,0,0.962,0.9902433343754486,1.2563351875879243,0.6438893507718978,115.07572083379718,0.6589080499479677,670.468139415519,670.468139415519,0,8,no_stagnation,8,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
20,0,0.96,0.9900481981330956,-0.5390706215769581,0.7546130366272559,137.4559337071749,0.7870541290250299,670.468139415519,670.468139415519,0,9,no_stagnation,9,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
21,0,0.958,0.9898491991140073,0.7783573676053412,0.7731264609837393,111.32617791174047,0.6374386731144577,670.468139415519,670.468139415519,0,10,no_stagnation,10,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
22,0,0.956,0.9896462624689083,-1.6408942495591532,0.9567201899820804,109.71050807268651,0.628187565623692,670.468139415519,670.468139415519,0,11,no_stagnation,11,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
23,0,0.954,0.9894393119633769,-0.6833949030749887,0.37783825896260015,108.84057018274432,0.6232064186494702,670.468139415519,670.468139415519,0,12,no_stagnation,12,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
24,0,0.952,0.9892282699548584,-0.5057223150004355,0.614203196460026,81.85277515310774,0.46867794586191885,670.468139415519,670.468139415519,0,13,no_stagnation,13,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
25,0,0.95,0.9890130573694068,0.0543659560905469,0.3901408647875968,110.01044012426293,0.6299049360801982,670.468139415519,670.468139415519,0,14,no_stagnation,14,inf,0.000670468139415519,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
26,0,0.948,0.9887935936781571,0.09248795289588634,0.8005641197194795,122.61647943293602,0.7020854161872211,665.8086007642115,665.8086007642115,0,0,no_stagnation,0,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,114.81525107443055,0.6574166352518775,665.8086007642115,665.8086007642115,0,1,no_stagnation,1,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,113.93744462534174,0.652390433969713,665.8086007642115,665.8086007642115,0,2,no_stagnation,2,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,144.729744946024,0.8287029906993516,665.8086007642115,665.8086007642115,0,3,no_stagnation,3,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,90.36861920994177,0.5174385198604398,665.8086007642115,665.8086007642115,0,4,no_stagnation,4,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,86.18768007078013,0.49349902649750055,665.8086007642115,665.8086007642115,0,5,no_stagnation,5,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,107.68059936619495,0.6165645822725947,665.8086007642115,665.8086007642115,0,6,no_stagnation,6,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,146.47543207216316,0.8386985596323059,665.8086007642115,665.8086007642115,0,7,no_stagnation,7,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,146.79251694622718,0.8405141448358892,665.8086007642115,665.8086007642115,0,8,no_stagnation,8,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,194.09551077969434,1.1113647047774315,665.8086007642115,665.8086007642115,0,9,no_stagnation,9,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,148.289464404515,0.84908546399399,665.8086007642115,665.8086007642115,0,10,no_stagnation,10,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,123.50333321691566,0.707163421288184,665.8086007642115,665.8086007642115,0,11,no_stagnation,11,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,148.58765687440965,0.8507928738405138,665.8086007642115,665.8086007642115,0,12,no_stagnation,12,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,101.49701279144954,0.5811581999173229,665.8086007642115,665.8086007642115,0,13,no_stagnation,13,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,114.6351063727726,0.6563851509977026,665.8086007642115,665.8086007642115,0,14,no_stagnation,14,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,114.43165712728488,0.6552202280701173,665.8086007642115,665.8086007642115,0,15,no_stagnation,15,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,126.41916773224958,0.7238590962798228,665.8086007642115,665.8086007642115,0,16,no_stagnation,16,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,78.11601846622554,0.4472817812857292,665.8086007642115,665.8086007642115,0,17,no_stagnation,17,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,96.0265325137031,0.5498349679968839,665.8086007642115,665.8086007642115,0,18,no_stagnation,18,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,96.0261138210755,0.5498325706193938,665.8086007642115,665.8086007642115,0,19,no_stagnation,19,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,83.19708478104234,0.47637528139934276,665.8086007642115,665.8086007642115,0,20,no_stagnation,20,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,111.63383166033493,0.6392002569661751,665.8086007642115,665.8086007642115,0,21,no_stagnation,21,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,105.15823495383543,0.6021218639983691,665.8086007642115,665.8086007642115,0,22,no_stagnation,22,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,105.59051334649709,0.6045970317460012,665.8086007642115,665.8086007642115,0,23,no_stagnation,23,inf,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,105.58531707698471,0.6045672786079231,665.8086007642115,665.8086007642115,0,24,no_stagnation,24,38.885983466983475,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,107.11853977019612,0.6133463048664595,665.8086007642115,665.8086007642115,0,25,no_stagnation,25,38.885983466983475,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,120.22323990919307,0.688382049601967,665.8086007642115,665.8086007642115,0,26,no_stagnation,26,38.885983466983475,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,119.49810760006652,0.6842300398444013,665.8086007642115,665.8086007642115,0,27,no_stagnation,27,38.885983466983475,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,114.23685777236135,0.6541048332487442,665.8086007642115,665.8086007642115,0,28,no_stagnation,28,36.27320631891325,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,154.90217247448507,0.8869489381281402,665.8086007642115,665.8086007642115,0,29,no_stagnation,29,32.23087503393606,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,110.28911798061807,0.631500607882766,665.8086007642115,665.8086007642115,0,30,no_stagnation,30,32.23087503393606,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,110.28273904067699,0.6314640829333946,665.8086007642115,665.8086007642115,0,31,no_stagnation,31,32.23087503393606,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,60.68928535389091,0.34749865893104653,665.8086007642115,665.8086007642115,0,32,no_stagnation,32,25.201903235723762,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,63.03825734763965,0.36094855561271744,665.8086007642115,665.8086007642115,0,33,no_stagnation,33,25.201903235723762,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,107.43045946064439,0.6151323149256142,665.8086007642115,665.8086007642115,0,34,no_stagnation,34,25.201903235723762,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,107.62998889720272,0.6162747935561826,665.8086007642115,665.8086007642115,0,35,no_stagnation,35,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.0455541295382,0.6072025338695418,665.8086007642115,665.8086007642115,0,36,no_stagnation,36,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.41282906133883,0.5978537704380078,665.8086007642115,665.8086007642115,0,37,no_stagnation,37,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.44694054928488,0.5980490882152114,665.8086007642115,665.8086007642115,0,38,no_stagnation,38,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,111.78130154998776,0.6400446496557288,665.8086007642115,665.8086007642115,0,39,no_stagnation,39,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.08009992417912,0.641755528828499,665.8086007642115,665.8086007642115,0,40,no_stagnation,40,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.11689471909541,0.613336885525829,665.8086007642115,665.8086007642115,0,41,no_stagnation,41,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.53445556586027,0.6729864332585784,665.8086007642115,665.8086007642115,0,42,no_stagnation,42,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.65249993397173,0.37019149084698144,665.8086007642115,665.8086007642115,0,43,no_stagnation,43,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.6209583198049,0.37001088782027614,665.8086007642115,665.8086007642115,0,44,no_stagnation,44,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.88283710807112,0.6119967032272688,665.8086007642115,665.8086007642115,0,45,no_stagnation,45,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.69725290158067,0.6109340731023933,665.8086007642115,665.8086007642115,0,46,no_stagnation,46,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.11117744147191,0.624755879299015,665.8086007642115,665.8086007642115,0,47,no_stagnation,47,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.13116024412535,0.6248702981306632,665.8086007642115,665.8086007642115,0,48,no_stagnation,48,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.51569105092794,0.6156203395109984,665.8086007642115,665.8086007642115,0,49,no_stagnation,49,4.659538651307457,0.0006658086007642115,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.50929895425396,0.6155837392279498,665.8086007642115,665.8086007642115,1,50,alta,50,0.0,0.0006658086007642115,alta,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
