iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
10,0,0.98,0.9918374288468401,0.7585037714923082,0.6091624906715032,117.46590653957648,0.6725939307836235,4588.639256094142,4588.639256094142,0,1,no_stagnation,1,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
11,0,0.978,0.9916739069015662,1.857603278876663,0.9360508381562557,120.0498343109991,0.6873891525448974,4588.639256094142,4588.639256094142,0,2,no_stagnation,2,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
12,0,0.976,0.9915071371483557,-0.2507994851752832,0.42589045569193906,153.7301201929369,0.8802379249128734,4588.639256094142,4588.639256094142,0,3,no_stagnation,3,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
13,0,0.974,0.9913370562151869,1.1453343047193612,0.9884131781620515,157.15121217277135,0.8998266359701871,4588.639256094142,4588.639256094142,0,4,no_stagnation,4,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
14,0,0.972,0.9911635995393923,-1.8367134106988898,0.9023638642666479,171.134002967605,0.9798902093173488,4588.639256094142,4588.639256094142,0,5,no_stagnation,5,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
15,0,0.97,0.9909867013471522,0.23504435866158008,0.07081920102934469,200.49610992593128,1.1480136718348422,4588.639256094142,4588.639256094142,0,6,no_stagnation,6,inf,0.004588639256094142,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
16,0,0.968,0.9908062946327119,-1.276875866283448,0.6670449890421898,141.60491658160112,0.8108106451280582,3984.005165101539,3984.005165101539,0,0,no_stagnation,0,inf,0.003984005165101539,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
17,0,0.966,0.9906223111373231,-0.13101145254796745,0.8808590783353354,140.552812348474,0.8047864382530647,3766.452378927741,3766.452378927741,0,0,no_stagnation,0,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
18,0,0.964,0.9904346813279084,-0.39238523933462544,0.8721084403161941,136.14438850086512,0.7795443981448182,3766.452378927741,3766.452378927741,0,1,no_stagnation,1,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
19,0,0.962,0.9902433343754486,1.2563351875879243,0.6438893507718978,123.1534896480028,0.7051602642181349,3766.452378927741,3766.452378927741,0,2,no_stagnation,2,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
20,0,0.96,0.9900481981330956,-0.5390706215769581,0.7546130366272559,146.47877795334233,0.8387177176964671,3766.452378927741,3766.452378927741,0,3,no_stagnation,3,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
21,0,0.958,0.9898491991140073,0.7783573676053412,0.7731264609837393,119.88513307143627,0.6864460954708418,3766.452378927741,3766.452378927741,0,4,no_stagnation,4,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
22,0,0.956,0.9896462624689083,-1.6408942495591532,0.9567201899820804,111.3311530111987,0.6374671598626489,3766.452378927741,3766.452378927741,0,5,no_stagnation,5,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
23,0,0.954,0.9894393119633769,-0.6833949030749887,0.37783825896260015,110.84868276793517,0.6347046003510223,3766.452378927741,3766.452378927741,0,6,no_stagnation,6,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
24,0,0.952,0.9892282699548584,-0.5057223150004355,0.614203196460026,81.72333068615599,0.4679367643105218,3766.452378927741,3766.452378927741,0,7,no_stagnation,7,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
25,0,0.95,0.9890130573694068,0.0543659560905469,0.3901408647875968,111.39425132813497,0.6378284523113621,3766.452378927741,3766.452378927741,0,8,no_stagnation,8,inf,0.0037664523789277407,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
26,0,0.948,0.9887935936781571,0.09248795289588634,0.8005641197194795,163.8167177264777,0.9379924213720726,3539.070096978522,3539.070096978522,0,0,no_stagnation,0,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,131.77972654537282,0.754552932725895,3539.070096978522,3539.070096978522,0,1,no_stagnation,1,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,130.90974321433072,0.7495715255620666,3539.070096978522,3539.070096978522,0,2,no_stagnation,2,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,160.57537106013942,0.9194329077262103,3539.070096978522,3539.070096978522,0,3,no_stagnation,3,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,100.11871104913936,0.5732662301196525,3539.070096978522,3539.070096978522,0,4,no_stagnation,4,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,93.23247675293004,0.5338365817218517,3539.070096978522,3539.070096978522,0,5,no_stagnation,5,inf,0.003539070096978522,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,152.76486257177928,0.8747109900195176,3155.9176693921045,3155.9176693921045,0,0,no_stagnation,0,inf,0.0031559176693921045,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,169.45602430877807,0.9702823299320977,3100.1450915309792,3100.1450915309792,0,0,no_stagnation,0,inf,0.0031001450915309793,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,168.4494635533952,0.9645188988653361,3100.1450915309792,3100.1450915309792,0,1,no_stagnation,1,inf,0.0031001450915309793,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,199.9943728642687,1.145140793120798,2962.1249892442415,2962.1249892442415,0,0,no_stagnation,0,inf,0.0029621249892442412,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,136.45239337991865,0.7813079925221651,2911.7537679394172,2911.7537679394172,0,0,no_stagnation,0,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,127.02887083090702,0.7273501739534864,2911.7537679394172,2911.7537679394172,0,1,no_stagnation,1,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,150.2805411781748,0.8604861009374134,2911.7537679394172,2911.7537679394172,0,2,no_stagnation,2,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,103.93592636355903,0.5951230899405738,2911.7537679394172,2911.7537679394172,0,3,no_stagnation,3,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,115.529946945451,0.6615088873730709,2911.7537679394172,2911.7537679394172,0,4,no_stagnation,4,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,115.3165906713264,0.6602872381362987,2911.7537679394172,2911.7537679394172,0,5,no_stagnation,5,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,130.44203566908718,0.746893495267323,2911.7537679394172,2911.7537679394172,0,6,no_stagnation,6,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,79.25821916944116,0.45382186839143573,2911.7537679394172,2911.7537679394172,0,7,no_stagnation,7,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,145.48103603490077,0.8330047821000768,2911.7537679394172,2911.7537679394172,0,8,no_stagnation,8,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,145.47772083665433,0.8329857997222483,2911.7537679394172,2911.7537679394172,0,9,no_stagnation,9,inf,0.002911753767939417,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,112.1293736571807,0.6420376635749987,2890.760043610623,2890.760043610623,0,0,no_stagnation,0,inf,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,123.93799384364158,0.7096522293866253,2890.760043610623,2890.760043610623,0,1,no_stagnation,1,inf,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,106.29366163604237,0.6086231639738209,2890.760043610623,2890.760043610623,0,2,no_stagnation,2,inf,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,106.70196607044052,0.6109610600713214,2890.760043610623,2890.760043610623,0,3,no_stagnation,3,inf,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,106.68500335227584,0.610863933835946,2890.760043610623,2890.760043610623,0,4,no_stagnation,4,2438.4895347928696,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,108.32190922149327,0.62023663596998,2890.760043610623,2890.760043610623,0,5,no_stagnation,5,2221.736937096911,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,126.65624109396933,0.7252165463599399,2890.760043610623,2890.760043610623,0,6,no_stagnation,6,2221.736937096911,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,125.61961799066077,0.7192809823453676,2890.760043610623,2890.760043610623,0,7,no_stagnation,7,2221.736937096911,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,128.57360066286134,0.7361950885357684,2890.760043610623,2890.760043610623,0,8,no_stagnation,8,2221.736937096911,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,173.74581599152813,0.9948450982717917,2890.760043610623,2890.760043610623,0,9,no_stagnation,9,2221.736937096911,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,114.94292545108543,0.658147681505079,2890.760043610623,2890.760043610623,0,10,no_stagnation,10,1923.3293860893182,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,112.72706878218538,0.6454599852118021,2890.760043610623,2890.760043610623,0,11,no_stagnation,11,1923.3293860893182,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,63.344470044358395,0.36270188819584037,2890.760043610623,2890.760043610623,0,12,no_stagnation,12,1923.3293860893182,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,64.655856381302,0.3702107094114981,2890.760043610623,2890.760043610623,0,13,no_stagnation,13,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,107.09989568165945,0.6132395513312068,2890.760043610623,2890.760043610623,0,14,no_stagnation,14,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,107.18278312575087,0.6137141536517983,2890.760043610623,2890.760043610623,0,15,no_stagnation,15,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.74485522908273,0.6112066376065312,2890.760043610623,2890.760043610623,0,16,no_stagnation,16,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.47725591830658,0.598222669927677,2890.760043610623,2890.760043610623,0,17,no_stagnation,17,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.67311949661261,0.599344158348539,2890.760043610623,2890.760043610623,0,18,no_stagnation,18,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,111.97389133560274,0.6411473927813856,2890.760043610623,2890.760043610623,0,19,no_stagnation,19,1697.879212483519,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.05736165766042,0.6416253325825622,2890.760043610623,2890.760043610623,0,20,no_stagnation,20,1093.245121490916,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.25417281415183,0.6141229213747361,2890.760043610623,2890.760043610623,0,21,no_stagnation,21,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.60294143837498,0.6733785741235732,2890.760043610623,2890.760043610623,0,22,no_stagnation,22,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.65476612806673,0.3702044667685844,2890.760043610623,2890.760043610623,0,23,no_stagnation,23,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.62340824675661,0.37002491577142493,2890.760043610623,2890.760043610623,0,24,no_stagnation,24,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.81045474716173,0.6115822515954923,2890.760043610623,2890.760043610623,0,25,no_stagnation,25,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.72188948225376,0.6110751388390324,2890.760043610623,2890.760043610623,0,26,no_stagnation,26,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.14667595975412,0.6249591390247669,2890.760043610623,2890.760043610623,0,27,no_stagnation,27,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.16654008590763,0.6250728783307898,2890.760043610623,2890.760043610623,0,28,no_stagnation,28,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.58112250383208,0.6159949911814459,2890.760043610623,2890.760043610623,0,29,no_stagnation,29,875.6923353171178,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.57473670149162,0.6159584269389017,2890.760043610623,2890.760043610623,0,30,no_stagnation,30,648.310053367899,0.002890760043610623,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
